1,marquee makrs
1,marking ink maker
1,market beadle
1,marine store dealr
1,marble merchant
1,map mounter
1,manure manufacturers
1,manure maker
1,manufrg. Jeweler
1,manufg. jeweller
1,manufg. goldsmith
1,manufctrng.cutler
1,manufacturing jeweller
1,manufacturing goldsmiths
1,manufacturers. of aerated mineral waters
1,manchst.wa
1,manchester agnt
1,malt roasters
1,machinery broker
1,machine boot closer
1,machine band manufacturers
1,lucifer match makers
1,locom.suprnt
1,livery stable keepr
1,livery lace makers
1,lithographers
1,linen manufacturer
1,linendrapers
1,lime &amp;c. manufacturers
1,licensed carman
1,lecturer on chemistry
1,leather factors
1,lead works
1,lead mine owners
1,lead merchant
1,lead manufacturer
1,law agent
1,last makers
1,lardrcfiner
1,lapland rug maker
1,lantern maker
1,land surveyor
1,landscape gardener
1,land agts
1,lamp dealer
1,lady superioress 
1,ladder &amp; barrow maker
1,lace manufacturers
1,laceman
1,label makers
1,kilting manufctr
1,juvenile wa
1,juvenile tailor
1,juvenile dressmaker
1,joiner
1,ivory merchant
1,ivory cutter
1,ivory carver
1,ivory brush maker
1,italian barrister
1,iron merchts
1,iron&amp;metl.merchant
1,irish linen manufacturers
1,investment agent
1,ins.broker
1,inkstand maker
1,ink manufctr.
1,ink manufacturer
1,ind.rub.mfrs
1,ind.rubbr.dep&ocirc;t
1,india rubber works
1,india rubber manufacturers FIRST FLOOR.
1,india rubber manufacturers
1,importer of muslins
1,importer.of lamps
1,importer of fancy gds
1,importer of baskets
1,importer &amp; factors
1,importer
1,imp.of olegrphs
1,imp. of fncy.goods
1,hsr.&amp;glvr
1,house agnts
1,hotpresser
1,horse collar maker
1,hom&oelig;opathic chemists
1,hide brokers
1,hide &amp; skin salesmen
1,hide &amp;c. merchant
1,hd.bdle
1,hay &amp; straw dealer
1,hat manufacturers
1,hassock maker
1,handkerchief manufacturers
1,gun machinist
1,gun case maker
1,greengrocer 
1,grease collector
1,governesses' association
1,governesses' agent
1,gold mounters
1,gold fish dealt
1,gold engraver
1,gold embrdrer
1,gold chain mkrs
1,gold burnishr
1,glazier
1,glass bottle manufacturers
1,gilt moulding maker
1,gilder
1,gen. man
1,furniture remover
1,furnishing warehouse
1,furnishing ironmongers
1,fur manufacturers
1,fruit salsmen
1,fruit merchnts
1,fruit importers
1,fringe maker
1,fried fish shop
1,frame maker
1,forgn. prvsn.dealer
1,forgn. agts
1,forfar mnfr
1,foreman
1,foreign fruit merchant
1,foreign agent
1,flour dealer
1,fixture dealer
1,first sec
1,fire wood dealer
1,fireproof box mkr
1,firebrick merchant
1,fine colors manfctr
1,fine art publishrs
1,fine art galleries
1,file manufactr
1,file cutter
1,fibre dresser
1,felt manufactrs
1,feathr.disr
1,feathr.clnr
1,feather manufactr
1,feather dyer
1,featherdrssr
